logP(o/w),logS,SlogP,GCUT_PEOE_1,PEOE_VSA+1,GCUT_PEOE_0,h_logD,h_logP,GCUT_SMR_1,PEOE_RPC-,PEOE_VSA+0,density,GCUT_SLOGP_1,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SMR_2,a_ICM,h_log_pbo,GCUT_SMR_2,h_logS,PEOE_VSA_FPNEG,h_ema,rsynth,BCUT_SMR_3,balabanJ,BCUT_SLOGP_0,BCUT_PEOE_1,SMR_VSA3,BCUT_SLOGP_3,PEOE_VSA_POS,BCUT_SMR_1,chi1v_C,chi1_C,GCUT_PEOE_2,GCUT_SMR_3,KierFlex,PEOE_VSA+2,a_IC,chi1v,h_emd_C,BCUT_PEOE_3,GCUT_SLOGP_2,h_emd,PEOE_RPC+,KierA2,PEOE_VSA_NEG,SMR_VSA5,BCUT_SMR_0,BCUT_SLOGP_2,PEOE_VSA+3,KierA3,KierA1,BCUT_PEOE_0,SMR_VSA1,PEOE_VSA_FPOS,GCUT_SLOGP_3,PEOE_VSA_FPPOS,SlogP_VSA9,VDistEq,vsa_pol,SlogP_VSA5,chi0v,SlogP_VSA4,PEOE_VSA_FNEG,PEOE_VSA_FHYD,SlogP_VSA8,bpol,b_rotR,weinerPath,opr_nrot,SMR,PEOE_VSA-0,Kier3,petitjean,PEOE_PC-,petitjeanSC,SMR_VSA7,GCUT_PEOE_3,lip_violation,b_1rotR,Kier2,vsa_acc,Weight,PEOE_PC+,chi1,b_single,weinerPol,PEOE_VSA_FPOL,SMR_VSA0,apol,chi0_C,h_mr,VDistMa,PEOE_VSA_PNEG,vsa_hyd,PEOE_VSA_HYD,zagreb,chi0,opr_violation,SlogP_VSA2,a_nH,TPSA,chi0v_C,mr,VAdjEq,b_count,SMR_VSA6,SlogP_VSA0,vdw_vol,diameter,h_pKb,a_count,PEOE_VSA_POL,PEOE_VSA+4,vsa_other,Q_VSA_HYD,SlogP_VSA3,b_1rotN,vdw_area,Q_VSA_POS,b_rotN,PEOE_VSA-5,Kier1,SlogP_VSA7,b_max1len,b_ar,a_aro,b_double,a_hyd,a_nO,h_pavgQ,VAdjMa,opr_brigid,h_pstates,b_heavy,PEOE_VSA_PPOS,rings,a_nN,a_heavy,SMR_VSA2,h_pstrain,lip_acc,a_donacc,a_nC,a_acc,SMR_VSA4,opr_nring,ast_violation_ext,PEOE_VSA-3,radius,ast_violation,logPapp
1.9680001,-6.1926298,0.98773998,-0.38185328,31.616989,-0.84019268,3.7784765,3.7781363,-0.21605732,0.089746021,169.47636,0.81126183,-0.36546952,0.56032103,-0.53807992,0.70615369,1.5549978,12.397637,0.17828852,-6.8771453,0.15002078,12.457888,0.040816326,3.0019407,1.6332526,-2.8553493,-0.54574722,31.524422,2.711853,429.14474,-0.38945487,11.009379,13.114194,0.061957203,3.4148536,9.5271931,96.556946,150.83479,16.787857,17.186184,2.7487385,0.050895862,26.527813,0.079093173,14.868489,227.09271,253.13069,-2.430629,0.51147407,53.79726,8.9271774,31.397438,-2.6817038,34.758167,0.65394735,3.1061006,0.11839797,105.22147,3.8506594,112.01617,103.53119,28.848345,10.781946,0.34605265,0.73158127,56.605217,66.141937,0.11538462,8555.0,17.0,18.18079,115.07654,12.0,0.5,-3.4726803,1.0,165.77242,3.176626,2.0,0.11538462,19.897167,81.401527,676.815,3.4726803,23.242998,82.0,81.0,0.26841876,143.17329,107.58006,24.973963,18.727329,11.003574,98.449257,466.52411,480.09103,250.0,35.827335,3.0,163.08315,48.0,168.46001,23.110001,18.510111,0.25729144,100.0,68.431854,79.41748,774.63397,20.0,14.0,97.0,176.14644,0.0,77.697189,656.23749,36.879158,6.0,656.23749,656.23749,6.0,81.401527,41.75148,158.78867,3.0,12.0,12.0,6.0,30.0,7.0,-0.003004778,6.7004399,34.0,1.0206612,52.0,77.697189,4.0,6.0,49.0,58.443047,0.00179404,13.0,11.0,36.0,7.0,0.0,3.0,5.0,13.566921,10.0,3.0,-7.47
1.9680001,-6.1926298,0.98773998,-0.38185328,31.616989,-0.84019268,3.7784765,3.7781363,-0.21605732,0.089746021,169.47636,0.81126183,-0.36546952,0.56032103,-0.53807992,0.70615369,1.5549978,12.397637,0.17828852,-6.8771453,0.15002078,12.457888,0.040816326,3.0019407,1.6332526,-2.8553493,-0.54574722,31.524422,2.711853,429.14474,-0.38945487,11.009379,13.114194,0.061957203,3.4148536,9.5271931,96.556946,150.83479,16.787857,17.186184,2.7487385,0.050895862,26.527813,0.079093173,14.868489,227.09271,253.13069,-2.430629,0.51147407,53.79726,8.9271774,31.397438,-2.6817038,34.758167,0.65394735,3.1061006,0.11839797,105.22147,3.8506594,112.01617,103.53119,28.848345,10.781946,0.34605265,0.73158127,56.605217,66.141937,0.11538462,8555.0,17.0,18.18079,115.07654,12.0,0.5,-3.4726803,1.0,165.77242,3.176626,2.0,0.11538462,19.897167,81.401527,676.815,3.4726803,23.242998,82.0,81.0,0.26841876,143.17329,107.58006,24.973963,18.727329,11.003574,98.449257,466.52411,480.09103,250.0,35.827335,3.0,163.08315,48.0,168.46001,23.110001,18.510111,0.25729144,100.0,68.431854,79.41748,774.63397,20.0,14.0,97.0,176.14644,0.0,77.697189,656.23749,36.879158,6.0,656.23749,656.23749,6.0,81.401527,41.75148,158.78867,3.0,12.0,12.0,6.0,30.0,7.0,-0.003004778,6.7004399,34.0,1.0206612,52.0,77.697189,4.0,6.0,49.0,58.443047,0.00179404,13.0,11.0,36.0,7.0,0.0,3.0,5.0,13.566921,10.0,3.0,-6.84
3.382,-7.42484,2.0139401,-0.38185328,31.616989,-0.83997089,5.091188,5.090848,-0.21605732,0.089745998,216.90184,0.80035031,-0.36143091,0.55630398,-0.51417506,0.7008304,1.5198462,12.397633,0.16949302,-7.798697,0.13990967,12.456367,0.03846154,3.0028267,1.6855333,-2.8587101,-0.5405674,31.524422,2.7120428,476.57022,-0.38915694,12.403226,14.50804,0.06051895,3.4834006,10.767294,96.556946,161.1037,18.181704,17.253929,2.7494881,0.050895836,26.595812,0.079093158,16.364449,227.09271,271.99908,-2.4469278,0.51095474,53.79726,10.076221,34.214371,-2.7016711,34.758167,0.67727059,3.1851196,0.11041819,138.54749,3.8586519,112.01617,103.53119,31.132803,15.192742,0.32272938,0.74967211,75.473625,72.70118,0.14545454,9857.0,19.0,19.558889,115.07654,13.292101,0.5,-3.472681,1.0,199.09843,3.2470167,2.0,0.14545454,21.504469,81.401527,718.896,3.472681,24.636847,91.0,85.0,0.25032786,143.17329,116.86082,27.258419,20.090487,11.184048,98.449257,513.94958,527.51648,264.0,38.11179,3.0,163.08315,54.0,168.46001,25.394459,19.89221,0.24540348,109.0,68.431854,79.41748,830.21643,20.0,14.0,106.0,176.14644,0.0,77.697189,703.66296,36.879158,8.0,703.66296,703.66296,8.0,81.401527,44.711407,158.78867,3.0,12.0,12.0,6.0,33.0,7.0,-0.003004888,6.7813597,34.0,1.0206618,55.0,77.697189,4.0,6.0,52.0,62.853844,0.001794105,13.0,11.0,39.0,7.0,0.0,3.0,5.0,13.566921,10.0,3.0,-7.0
5.2579999,-8.9842596,3.4286399,-0.38185328,31.616989,-0.83933777,6.630156,6.6298161,-0.21605732,0.089693435,293.73578,0.78788817,-0.34231907,0.55583495,-0.49114877,0.69823867,1.4788226,12.397657,0.1604785,-8.9596786,0.12837352,12.469925,0.0,3.004209,1.7730147,-2.8697319,-0.52219504,35.50639,2.7133369,539.8042,-0.38902336,14.309545,16.404322,0.058827173,3.5869923,12.275797,96.556946,174.50107,20.029993,17.49169,2.750622,0.05088548,26.822935,0.079016812,18.091703,227.09271,290.86749,-2.4674942,0.51089907,40.197308,11.067813,37.997784,-2.7234766,34.758167,0.70388103,3.2999105,0.10131373,205.19952,3.8430953,112.01617,103.53119,34.287502,19.603539,0.29611894,0.77031279,94.342026,81.446831,0.16949153,11626.0,21.0,21.39649,115.07654,14.288832,0.44999999,-3.4747162,0.81818181,265.75046,3.3529174,2.0,0.16949153,23.280592,81.401527,775.00397,3.4747162,26.458214,103.0,93.0,0.22968724,143.17329,129.23517,30.41312,21.908031,11.409931,98.449257,577.18359,590.75049,284.0,41.266491,3.0,167.06511,62.0,168.46001,28.54916,21.717131,0.23130681,121.0,49.992279,79.41748,904.32629,20.0,14.0,118.0,176.14644,0.0,77.697189,766.89691,18.439579,10.0,766.89691,766.89691,10.0,81.401527,48.664177,158.78867,3.0,12.0,12.0,6.0,37.0,7.0,-0.003004872,6.8826432,34.0,1.0206617,59.0,77.697189,4.0,6.0,56.0,67.264641,0.001794096,13.0,11.0,43.0,7.0,0.0,3.0,6.0,13.566921,11.0,4.0,-6.39
5.053,-9.4422903,3.3264101,-0.38207537,60.824585,-0.86051446,5.7168927,5.7168927,-0.21605732,0.092404567,250.72737,0.79356652,-0.37560141,0.58835423,-0.51717448,0.72058225,1.5080601,16.828035,0.16880937,-9.3017673,0.15870529,11.545495,0.13793103,3.0029812,1.3256936,-2.8847818,-0.5347532,33.019711,2.7123687,449.74597,-0.39743021,15.111003,18.416288,0.061183397,3.5079336,10.151166,20.299505,170.4108,20.327156,14.921803,2.7498386,0.1383221,29.949347,0.081421822,16.870022,277.99899,377.85818,-2.4404593,0.67152441,40.197308,9.8331203,34.900227,-2.6923032,3.1243138,0.61799943,3.2030313,0.10676431,133.30406,3.868335,115.49698,56.605217,33.625507,17.94949,0.3820006,0.73453039,56.605217,71.814384,0.14285715,13011.0,20.0,22.09762,162.50203,13.507714,0.41176471,-3.3727686,0.69999999,133.30406,3.2653215,3.0,0.14285715,23.082645,81.401527,789.97797,3.3727686,27.854284,90.0,94.0,0.26546961,143.17329,128.38562,30.526005,22.544523,11.513602,115.49698,534.55078,534.55078,302.0,41.345997,5.0,183.85065,55.0,181.60001,27.728804,22.386562,0.23050116,118.0,49.992279,90.053757,925.61615,17.0,14.0,113.0,193.19417,0.0,77.697189,727.745,18.439579,9.0,727.745,727.745,9.0,81.401527,47.478458,269.36487,3.0,22.0,21.0,6.0,39.0,6.0,0.0,6.9772801,44.0,1.0,63.0,77.697189,6.0,7.0,58.0,115.66087,0.0,13.0,12.0,45.0,6.0,4.7171016,5.0,6.0,0.0,10.0,4.0,-6.43
1.962,-6.5237899,0.78964001,-0.41803882,31.616989,-0.83913893,3.0080507,3.0077102,-0.22847043,0.091910779,171.68491,0.82245642,-0.39830515,0.57928383,-0.53807992,0.72267193,1.5660408,12.39738,0.18167551,-6.5759444,0.1688727,12.428604,0.020408163,3.0046024,1.4342732,-2.8533218,-0.5791406,31.524422,2.7117097,383.85388,-0.40546933,11.840277,13.945091,0.072320372,3.4166691,8.9248762,49.057533,148.77388,17.104275,15.533509,2.7507303,0.10956182,27.429697,0.081611291,14.469353,232.7753,290.86749,-2.4278061,0.62258309,33.497757,8.3722582,30.223806,-2.6775165,31.633854,0.62250358,3.1073134,0.15892322,71.895454,3.7728734,117.69875,37.736813,28.022453,10.781946,0.37749639,0.67220408,94.342026,62.635521,0.11320755,8418.0,16.0,17.968361,115.07654,11.254072,0.5,-3.3908887,1.0,66.652031,3.1774304,2.0,0.11320755,19.363039,81.401527,674.79901,3.3908887,23.494112,81.0,79.0,0.32779592,143.17329,106.24648,24.095284,18.557465,11.01543,104.13183,421.23322,414.50064,254.0,35.078411,3.0,163.08315,46.0,177.25,22.231321,18.338238,0.26099879,99.0,86.871437,97.42823,764.09033,18.0,14.0,95.0,202.12852,20.299505,77.697189,616.62915,55.318733,6.0,616.62915,616.62915,6.0,81.401527,40.190815,158.78867,3.0,12.0,12.0,6.0,30.0,7.0,-0.003005979,6.7279205,38.0,1.0206683,53.0,97.996689,5.0,6.0,49.0,76.453796,0.001794758,13.0,12.0,36.0,7.0,0.0,4.0,5.0,13.566921,9.0,3.0,-7.89
2.425,-6.22475,0.74286997,-0.39859664,15.808495,-0.83884484,2.6633782,2.6630378,-0.22376485,0.09509065,277.92728,0.82055563,-0.37630194,0.46974793,-0.51053888,0.60635304,1.5451804,9.3322697,0.15590008,-5.7078671,0.1796716,12.419037,0.021739131,2.9938297,1.9585382,-2.886791,-0.51618874,28.338846,2.6942689,453.98825,-0.33835414,11.273616,12.417923,0.069058873,3.4156601,10.321425,28.758026,148.33733,16.278255,13.327376,2.7405477,0.028194824,27.682663,0.084437564,15.052668,157.20685,164.91476,-2.4521418,0.41548741,33.497757,9.3347521,31.541624,-2.7038627,28.509541,0.74278778,3.112643,0.16033618,205.19952,3.7355042,123.38132,18.868406,27.721869,16.417963,0.25721222,0.65999222,75.473625,65.688347,0.14583333,7151.0,18.0,17.102631,33.825527,12.084192,0.5,-3.2773983,1.0,199.95609,3.1833451,3.0,0.14583333,19.40744,81.401527,642.79797,3.2773983,21.708525,86.0,75.0,0.34000778,143.17329,103.63365,23.015779,17.631907,10.829488,109.81441,410.11661,403.384,230.0,34.128662,4.0,163.08315,50.0,186.03999,21.877951,17.377476,0.26638746,98.0,68.431854,115.43898,721.94739,18.0,14.0,96.0,207.8111,20.299505,77.697189,611.19513,36.879158,7.0,611.19513,611.19513,7.0,81.401527,40.429688,70.572739,3.0,6.0,6.0,6.0,27.0,7.0,-0.003005473,6.5849624,28.0,1.0206653,48.0,97.996689,3.0,6.0,46.0,103.28614,0.001794455,13.0,13.0,33.0,7.0,0.0,2.0,5.0,13.566921,9.0,3.0,-8.52
1.585,-6.4864302,-0.18595999,-0.39000916,31.616989,-0.81959885,2.5917335,2.5913873,-0.22469662,0.078074716,198.88481,0.8282792,-0.39996728,0.60029596,-0.53807992,0.71273488,1.5781306,12.39691,0.18679208,-5.8993769,0.20273283,13.612382,0.10204082,2.9328907,1.955323,-2.8939016,-0.56543112,37.993073,2.6911931,378.9133,-0.40080184,11.422498,13.527312,0.076145865,3.3591995,10.771618,8.458519,153.07866,16.425978,13.19766,2.6823497,0.13795526,31.561914,0.080511905,16.17024,257.70737,215.39388,-2.431792,0.62281024,35.256725,10.968156,32.640781,-2.6828885,50.770454,0.59519476,3.0400004,0.16445625,171.8735,3.8004601,142.63083,37.736813,28.487299,15.192742,0.40480521,0.63281095,18.868406,62.181934,0.15686275,8596.0,20.0,18.05938,115.07654,14.743505,0.47058824,-3.4383497,0.8888889,166.63008,3.1220689,3.0,0.15686275,21.639183,81.401527,680.80298,3.4383497,23.136847,81.0,77.0,0.36718908,143.17329,106.62206,24.007343,18.622774,11.016082,129.0639,416.29263,402.8605,242.0,36.249985,4.0,169.55179,48.0,215.06,22.143381,18.381586,0.25355992,99.0,49.992279,158.83496,763.53357,17.0,14.0,97.0,233.76015,26.999058,77.697189,636.62067,18.439579,8.0,636.62067,636.62067,8.0,81.401527,43.404846,158.78867,3.0,12.0,12.0,6.0,29.0,8.0,-0.003007656,6.6724253,30.0,1.0206783,51.0,104.69624,3.0,6.0,49.0,116.88609,0.001795761,14.0,16.0,35.0,8.0,0.0,2.0,5.0,13.566921,9.0,3.0,-7.43
1.696,-6.0483098,0.06464,-0.40608495,31.616989,-0.8198384,2.4019058,2.4015594,-0.2270685,0.083422288,169.47636,0.82346338,-0.40583938,0.58965826,-0.53807992,0.71157181,1.5825058,12.39698,0.18120155,-5.7160411,0.19288501,12.378518,0.043478262,2.9306624,1.8939289,-2.8812034,-0.56022507,27.542452,2.6853828,354.64627,-0.40441683,10.631534,12.746386,0.074774936,3.2946153,9.778759,8.458519,142.42552,15.441693,12.742807,2.6816609,0.13581116,29.713451,0.086001031,15.091839,244.14044,215.39388,-2.4348552,0.63221025,26.798204,9.9644194,29.805708,-2.6836598,25.385227,0.59227479,2.9762814,0.19755982,138.54749,3.7494555,129.0639,37.736813,26.592491,15.192742,0.40772521,0.60955518,18.868406,57.809109,0.14583333,7379.0,19.0,16.999201,115.07654,13.683104,0.47058824,-3.2179329,0.8888889,133.30406,3.0541182,3.0,0.14583333,20.620119,81.401527,636.75,3.2179329,21.870319,74.0,72.0,0.39044484,143.17329,99.632889,22.55975,17.533915,10.832287,115.49698,392.02563,364.99353,226.0,33.802391,4.0,159.10117,44.0,194.83,20.695787,17.340509,0.26638746,92.0,68.431854,133.44974,719.39813,17.0,14.0,90.0,233.79318,40.59901,77.697189,598.78674,36.879158,7.0,598.78674,598.78674,7.0,81.401527,40.429688,158.78867,3.0,12.0,12.0,6.0,27.0,7.0,-0.003008189,6.5849624,30.0,1.0206814,48.0,118.2962,3.0,6.0,46.0,116.88609,0.001796079,13.0,14.0,33.0,7.0,0.0,2.0,5.0,13.566921,9.0,3.0,-8.05
0.61299998,-6.08289,-0.82205999,-0.39000916,31.616989,-0.81983507,2.043817,2.0434704,-0.22544535,0.078074761,167.26782,0.83746028,-0.40025687,0.60328478,-0.53807992,0.7127676,1.6046103,12.396913,0.18680871,-5.4078465,0.21332747,13.613392,0.10638298,2.9264202,1.9082209,-2.8891053,-0.56578875,37.993073,2.6911736,347.2963,-0.40189469,10.511814,12.616629,0.076151974,3.3071845,10.00829,8.458519,146.01955,15.515294,13.194234,2.6764362,0.13820785,31.553617,0.080511957,15.297917,257.70737,215.39388,-2.4300008,0.63603073,35.256725,10.468316,30.748606,-2.6801164,50.770454,0.57404,2.9834065,0.1730506,138.54749,3.7929447,142.63083,37.736813,26.909948,10.781946,0.42596,0.61362195,18.868406,57.809109,0.14285715,7794.0,19.0,17.142981,115.07654,14.269508,0.47058824,-3.4383476,0.8888889,133.30406,3.0684197,3.0,0.14285715,20.750725,81.401527,652.74896,3.4383476,22.226162,75.0,73.0,0.38637808,143.17329,100.43489,22.429993,17.714003,10.891458,129.0639,384.67566,371.24353,232.0,34.672634,4.0,169.55179,44.0,215.06,20.566031,17.462702,0.2619549,93.0,49.992279,158.83496,726.47864,17.0,14.0,91.0,233.76015,26.999058,77.697189,605.00366,18.439579,7.0,605.00366,605.00366,7.0,81.401527,41.421074,158.78867,3.0,12.0,12.0,6.0,27.0,8.0,-0.003007599,6.6147099,30.0,1.0206779,49.0,104.69624,3.0,6.0,47.0,112.4753,0.001795726,14.0,16.0,33.0,8.0,0.0,2.0,5.0,13.566921,9.0,3.0,-7.64
-0.296,-6.1187,-1.3274601,-0.39000916,31.616989,-0.82433629,1.3300828,1.3297356,-0.22815943,0.074679933,137.85938,0.84527618,-0.40189835,0.58002335,-0.53807992,0.71176893,1.634763,13.41045,0.18967351,-5.2363515,0.21032608,14.311496,0.0625,2.9161479,1.9065448,-2.879143,-0.57261419,31.524422,2.6908946,338.18735,-0.38988602,10.362932,12.522442,0.077351317,3.2815614,9.8608456,24.267014,148.76344,15.601012,13.368349,2.6658676,0.13821095,35.112667,0.076962627,15.435455,275.44986,234.26228,-2.4264972,0.63730466,33.497757,10.893591,30.664505,-2.6754508,25.385227,0.55111939,2.9470453,0.180801,105.22147,3.8006821,160.37331,37.736813,27.078091,10.781946,0.44888061,0.60887295,37.736813,57.013901,0.16,8296.0,20.0,17.356039,115.07654,15.257171,0.41176471,-3.5957134,0.69999999,99.978043,3.0412157,3.0,0.16,21.507786,94.968445,665.74799,3.5957134,22.709326,74.0,73.0,0.39112708,167.03551,100.8681,22.137098,18.012192,10.954798,129.0639,362.61719,373.62708,236.0,35.379742,4.0,186.94536,43.0,237.92,20.195787,17.698866,0.25768197,93.0,55.251064,166.34692,736.33209,17.0,14.0,91.0,240.01013,20.299505,90.646713,613.63721,18.439579,8.0,613.63721,613.63721,8.0,94.968445,42.4128,158.78867,3.0,12.0,12.0,7.0,26.0,8.0,-0.003009346,6.643856,30.0,1.0206883,50.0,110.94622,3.0,7.0,48.0,112.4753,0.001796771,15.0,16.0,33.0,8.0,32.897186,2.0,5.0,13.566921,10.0,3.0,-8.17
0.039999999,-5.8803501,-1.4611599,-0.41803211,31.616989,-0.81905723,1.7383902,1.7380432,-0.23155928,0.073426463,167.26782,0.84618843,-0.40961081,0.60814142,-0.53807992,0.70684385,1.6109431,12.396808,0.18684888,-5.2491837,0.22747082,14.831452,0.18367347,2.9287632,1.955323,-2.8976953,-0.56230438,44.46172,2.6911733,355.75482,-0.40567726,10.845147,12.949963,0.07823658,3.3383811,10.771618,8.458519,153.0396,16.106827,13.475921,2.6797256,0.09781716,33.303097,0.075735658,16.17024,271.27429,215.39388,-2.430424,0.58592379,37.015694,10.968156,32.640781,-2.6805763,76.155678,0.56736571,3.0092876,0.1776565,138.54749,3.8004601,156.19774,37.736813,27.934513,10.781946,0.43263429,0.59487271,18.868406,59.995522,0.15686275,8596.0,20.0,17.74366,115.07654,14.743505,0.47058824,-3.656014,0.8888889,133.30406,3.1017046,3.0,0.15686275,21.639183,81.401527,682.77496,3.656014,23.136847,79.0,77.0,0.40512732,143.17329,104.33047,23.007343,18.348471,11.016082,142.63083,393.13419,373.00247,242.0,36.249985,4.0,176.02045,46.0,235.28999,21.143381,18.066841,0.25355992,97.0,49.992279,184.22018,752.08661,17.0,14.0,95.0,254.02661,33.698608,77.697189,627.02911,18.439579,8.0,627.02911,627.02911,8.0,81.401527,43.404846,158.78867,3.0,12.0,12.0,6.0,28.0,9.0,-0.003009554,6.6724253,30.0,1.0206895,51.0,111.3958,3.0,6.0,49.0,112.4753,0.001796895,15.0,18.0,34.0,9.0,0.0,2.0,5.0,13.566921,9.0,3.0,-7.8
0.237,-5.7743602,-1.11896,-0.38729054,31.616989,-0.83745319,2.303247,2.3029001,-0.22169784,0.082276978,167.26782,0.83865583,-0.394678,0.59788126,-0.53807992,0.70392781,1.5979526,12.397036,0.18463781,-5.658638,0.20900281,14.855969,0.2,2.9305789,1.9885991,-2.8941467,-0.55363441,44.46172,2.691174,389.65427,-0.39982051,10.845147,12.949963,0.076782413,3.3686574,11.00205,42.357979,156.59937,16.49032,14.976532,2.6815395,0.041607603,32.201374,0.074021541,16.377058,265.59171,215.39388,-2.43067,0.54057634,57.315197,10.964476,33.589825,-2.6810772,79.279991,0.59466869,3.0399439,0.13902609,138.54749,3.7966616,150.51517,70.633995,28.881725,10.781946,0.40533131,0.6519711,18.868406,63.501938,0.15384616,8967.0,20.0,18.20639,115.07654,14.641428,0.47058824,-3.7398314,0.8888889,166.20125,3.1325598,3.0,0.15384616,21.777779,81.401527,696.802,3.7398314,23.547529,82.0,80.0,0.3480289,143.17329,107.42406,24.007343,18.802887,11.076845,136.94824,427.03363,427.20145,248.0,37.120228,4.0,176.02045,48.0,226.5,22.143381,18.522192,0.24958064,100.0,49.992279,166.20943,773.16339,17.0,14.0,98.0,228.04454,13.399102,77.697189,655.24597,18.439579,8.0,655.24597,655.24597,8.0,81.401527,44.39719,158.78867,3.0,12.0,12.0,6.0,29.0,9.0,-0.003009456,6.7004399,30.0,1.0206889,52.0,91.096291,3.0,6.0,50.0,94.464546,0.001796836,15.0,17.0,35.0,9.0,0.0,2.0,5.0,13.566921,9.0,3.0,-7.68
0.43399999,-5.6683698,-0.77675998,-0.38729054,31.616989,-0.83864945,2.8603888,2.8600421,-0.2189756,0.080485657,167.26782,0.83152306,-0.39365864,0.59788096,-0.52423638,0.70341367,1.5854471,12.397267,0.17716606,-6.0646181,0.1920597,14.882016,0.21568628,2.9343066,2.0230119,-2.8897073,-0.54644907,44.46172,2.6911774,423.55374,-0.3997196,10.845147,12.949963,0.070391715,3.4036314,11.233418,76.257439,160.13016,16.880665,16.517414,2.6855333,0.037871473,31.126049,0.071873926,16.586355,259.90912,215.39388,-2.4314222,0.53185147,64.014748,10.716219,34.540695,-2.6825063,82.404305,0.61971724,3.0763896,0.12348401,138.54749,3.7947075,144.8326,103.53119,29.828939,10.781946,0.38028273,0.68445629,18.868406,67.008347,0.1509434,9342.0,20.0,18.669121,115.07654,14.222222,0.47058824,-3.8236713,0.8888889,199.09843,3.1681774,3.0,0.1509434,21.922937,81.401527,710.82898,3.8236713,23.97505,85.0,84.0,0.31554371,143.17329,110.51765,25.007343,19.257305,11.135668,131.26567,460.93311,467.80048,254.0,37.990471,4.0,176.02045,50.0,217.71001,23.143381,18.980776,0.24573661,103.0,49.992279,148.19868,794.24017,17.0,14.0,101.0,215.66241,6.6995511,77.697189,683.46289,18.439579,8.0,683.46289,683.46289,8.0,81.401527,45.38982,158.78867,3.0,12.0,12.0,6.0,30.0,9.0,-0.003009454,6.7279205,30.0,1.0206889,53.0,84.396736,3.0,6.0,51.0,76.453796,0.001796835,15.0,16.0,36.0,9.0,0.0,2.0,5.0,13.566921,9.0,3.0,-8.15
