4.743,-8.9262896,2.5476699,-0.36753029,-0.83912516,15.808495,5.2347112,-0.21893343,5.2350574,0.095013782,-0.53557402,0.80096388,370.5697,-0.31897238,-0.48684505,-7.401619,9.3322973,0.0,0.59597051,2.0422966,0.15122849,12.432638,0.45341608,0.15909654,1.4881462,0.024780791,3.0038259,-1.167057,533.0307,-2.882278,202.65158,-0.49977624,0.046404615,2.7145169,13.608256,28.758026,14.742526,32.320816,2.7505443,18.548018,12.441095,3.7826133,-0.33116147,0.40234792,0.083704077,21.0,3.5115564,3.2236996,11.811868,165.18422,0.11256586,-2.7115493,13.612513,27.913586,3.2801476,17.464907,40.197308,18.868406,271.85153,0.2277576,0.77224243,157.20685,-2.4586413,19.40193,-3.2801476,113.21043,28.509541,0.3888889,31.583675,36.329762,3.2817996,14.876033,76.620422,0.72833759,33.825527,20.82876,0.27166238,115.43898,0.18867925,0.18867925,9286.0,266.60812,4.0,119.10158,21.922937,712.93298,187.5116,3.0,489.15906,0.63636363,101.0,28.0,81.401527,0.24573661,26.877586,49.992279,186.03999,77.697189,19.903839,143.17329,111.0,25.739758,60.0,18.439579,11.138001,109.81441,254.0,113.0,690.23761,37.990471,23.941376,80.0,10.0,167.06511,690.23761,502.72598,123.38132,14.0,19.655594,7.0,18.0,6.0,814.58478,690.23761,0.0,70.572739,32.0,1.0206779,81.401527,0.0,3.0,34.677017,10.0,107.69694,53.0,38.0,6.0,77.697189,6.7279205,45.38982,-0.003007597,51.0,6.0,6.0,13.0,0.001795725,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,3.0,11.0,0.0,0.0,5.0,0.0,-5.79
3.717,-7.8132601,2.0077701,-0.38185328,-0.84201682,15.808495,4.249465,-0.22227845,4.2498112,0.092628509,-0.53540766,0.8100583,325.35275,-0.36387005,-0.51666963,-6.9835553,9.3324823,0.0,0.62425941,1.6994125,0.16490763,12.450751,0.50613815,0.15786219,1.5097798,0.038227946,3.0334816,-1.1665535,508.11328,-2.8738637,221.51997,-0.52512324,0.052761275,2.7272413,13.045307,49.057533,14.179578,32.320816,2.7789619,18.244427,10.834458,3.7580242,-0.34645662,0.46759626,0.081587732,18.0,3.5176997,3.2264254,9.6827774,160.03665,0.11778769,-2.7067482,14.857837,26.665581,3.3652329,15.911066,40.197308,18.868406,205.19952,0.22970839,0.77029163,151.52428,-2.4543409,18.73686,-3.3652329,132.07884,31.633854,0.44444445,30.367752,34.046928,3.2868505,12.25532,73.567589,0.72435009,33.825527,16.417963,0.27564988,97.42823,0.1509434,0.1509434,8721.0,199.95609,3.0,114.67441,20.0704,696.89001,181.82901,2.0,464.24164,0.80000001,97.0,32.0,81.401527,0.25318992,25.714449,68.431854,177.25,77.697189,19.279648,143.17329,106.0,24.576622,56.0,36.879158,11.078074,104.13183,256.0,109.0,659.63757,36.697578,23.636847,81.0,8.0,167.06511,659.63757,477.80856,117.69875,14.0,19.016987,7.0,18.0,6.0,790.61218,659.63757,0.0,70.572739,31.0,1.0206779,81.401527,0.0,3.0,37.801331,8.0,85.275391,53.0,37.0,6.0,77.697189,6.7279205,42.737629,-0.003007597,50.0,6.0,6.0,12.0,0.001795725,7.0,4.0,0.0,13.0,3.0,0.0,13.566921,3.0,10.0,0.0,0.0,5.0,0.0,-7.05
4.743,-8.9262896,2.5476699,-0.36753029,-0.83912516,15.808495,5.2347112,-0.21893343,5.2350574,0.095013782,-0.53557402,0.80096388,370.5697,-0.31897238,-0.48684505,-7.401619,9.3322973,0.0,0.59597051,2.0422966,0.15122849,12.432638,0.45341608,0.15909654,1.4881462,0.024780791,3.0038259,-1.167057,533.0307,-2.882278,202.65158,-0.49977624,0.046404615,2.7145169,13.608256,28.758026,14.742526,32.320816,2.7505443,18.548018,12.441095,3.7826133,-0.33116147,0.40234792,0.083704077,21.0,3.5115564,3.2236996,11.811868,165.18422,0.11256586,-2.7115493,13.612513,27.913586,3.2801476,17.464907,40.197308,18.868406,271.85153,0.2277576,0.77224243,157.20685,-2.4586413,19.40193,-3.2801476,113.21043,28.509541,0.3888889,31.583675,36.329762,3.2817996,14.876033,76.620422,0.72833759,33.825527,20.82876,0.27166238,115.43898,0.18867925,0.18867925,9286.0,266.60812,4.0,119.10158,21.922937,712.93298,187.5116,3.0,489.15906,0.63636363,101.0,28.0,81.401527,0.24573661,26.877586,49.992279,186.03999,77.697189,19.903839,143.17329,111.0,25.739758,60.0,18.439579,11.138001,109.81441,254.0,113.0,690.23761,37.990471,23.941376,80.0,10.0,167.06511,690.23761,502.72598,123.38132,14.0,19.655594,7.0,18.0,6.0,814.58478,690.23761,0.0,70.572739,32.0,1.0206779,81.401527,0.0,3.0,34.677017,10.0,107.69694,53.0,38.0,6.0,77.697189,6.7279205,45.38982,-0.003007597,51.0,6.0,6.0,13.0,0.001795725,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,3.0,11.0,0.0,0.0,5.0,0.0,-6.96
4.743,-8.9262896,2.5476699,-0.36753029,-0.83912516,15.808495,5.2347112,-0.21893343,5.2350574,0.095013782,-0.53557402,0.80096388,370.5697,-0.31897238,-0.48684505,-7.401619,9.3322973,0.0,0.59597051,2.0422966,0.15122849,12.432638,0.45341608,0.15909654,1.4881462,0.024780791,3.0038259,-1.167057,533.0307,-2.882278,202.65158,-0.49977624,0.046404615,2.7145169,13.608256,28.758026,14.742526,32.320816,2.7505443,18.548018,12.441095,3.7826133,-0.33116147,0.40234792,0.083704077,21.0,3.5115564,3.2236996,11.811868,165.18422,0.11256586,-2.7115493,13.612513,27.913586,3.2801476,17.464907,40.197308,18.868406,271.85153,0.2277576,0.77224243,157.20685,-2.4586413,19.40193,-3.2801476,113.21043,28.509541,0.3888889,31.583675,36.329762,3.2817996,14.876033,76.620422,0.72833759,33.825527,20.82876,0.27166238,115.43898,0.18867925,0.18867925,9286.0,266.60812,4.0,119.10158,21.922937,712.93298,187.5116,3.0,489.15906,0.63636363,101.0,28.0,81.401527,0.24573661,26.877586,49.992279,186.03999,77.697189,19.903839,143.17329,111.0,25.739758,60.0,18.439579,11.138001,109.81441,254.0,113.0,690.23761,37.990471,23.941376,80.0,10.0,167.06511,690.23761,502.72598,123.38132,14.0,19.655594,7.0,18.0,6.0,814.58478,690.23761,0.0,70.572739,32.0,1.0206779,81.401527,0.0,3.0,34.677017,10.0,107.69694,53.0,38.0,6.0,77.697189,6.7279205,45.38982,-0.003007597,51.0,6.0,6.0,13.0,0.001795725,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,3.0,11.0,0.0,0.0,5.0,0.0,-5.46
4.743,-8.9262896,2.5476699,-0.36753029,-0.83912516,15.808495,5.2347112,-0.21893343,5.2350574,0.095013782,-0.53557402,0.80096388,370.5697,-0.31897238,-0.48684505,-7.401619,9.3322973,0.0,0.59597051,2.0422966,0.15122849,12.432638,0.45341608,0.15909654,1.4881462,0.024780791,3.0038259,-1.167057,533.0307,-2.882278,202.65158,-0.49977624,0.046404615,2.7145169,13.608256,28.758026,14.742526,32.320816,2.7505443,18.548018,12.441095,3.7826133,-0.33116147,0.40234792,0.083704077,21.0,3.5115564,3.2236996,11.811868,165.18422,0.11256586,-2.7115493,13.612513,27.913586,3.2801476,17.464907,40.197308,18.868406,271.85153,0.2277576,0.77224243,157.20685,-2.4586413,19.40193,-3.2801476,113.21043,28.509541,0.3888889,31.583675,36.329762,3.2817996,14.876033,76.620422,0.72833759,33.825527,20.82876,0.27166238,115.43898,0.18867925,0.18867925,9286.0,266.60812,4.0,119.10158,21.922937,712.93298,187.5116,3.0,489.15906,0.63636363,101.0,28.0,81.401527,0.24573661,26.877586,49.992279,186.03999,77.697189,19.903839,143.17329,111.0,25.739758,60.0,18.439579,11.138001,109.81441,254.0,113.0,690.23761,37.990471,23.941376,80.0,10.0,167.06511,690.23761,502.72598,123.38132,14.0,19.655594,7.0,18.0,6.0,814.58478,690.23761,0.0,70.572739,32.0,1.0206779,81.401527,0.0,3.0,34.677017,10.0,107.69694,53.0,38.0,6.0,77.697189,6.7279205,45.38982,-0.003007597,51.0,6.0,6.0,13.0,0.001795725,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,3.0,11.0,0.0,0.0,5.0,0.0,-5.91
4.9400001,-8.8203001,2.8898699,-0.36745596,-0.83912611,15.808495,5.7762947,-0.21689926,5.7766399,0.092666239,-0.5357219,0.79513532,370.5697,-0.31245816,-0.4728893,-7.8007283,9.3325148,0.0,0.57713556,2.0831182,0.14170554,12.455304,0.44340777,0.14493866,1.4780469,0.023516564,3.0044885,-1.1670562,566.93018,-2.8756375,202.65158,-0.48520017,0.045584165,2.7154424,13.608256,62.657486,14.742526,32.320816,2.751081,18.938362,12.670632,3.7748463,-0.32023764,0.39866349,0.081635751,21.0,3.5512736,3.2668803,11.548249,168.49734,0.1081449,-2.7220182,15.103414,26.900154,3.3632445,17.66799,40.197308,51.765594,271.85153,0.21090311,0.78909689,151.52428,-2.4673555,19.86466,-3.3632445,113.21043,31.633854,0.3888889,32.530888,37.291901,3.3217402,14.473063,80.126831,0.74691641,33.825527,20.82876,0.25308356,97.42823,0.18518518,0.18518518,9640.0,299.50531,3.0,122.19517,22.0741,726.95996,181.82901,2.0,523.05853,0.63636363,104.0,28.0,81.401527,0.24202083,27.877586,49.992279,177.25,77.697189,20.358253,143.17329,114.0,26.739758,62.0,18.439579,11.196231,104.13183,260.0,116.0,718.45447,38.860714,24.368896,84.0,10.0,167.06511,718.45447,536.62543,117.69875,14.0,20.110783,7.0,18.0,6.0,835.6615,718.45447,0.0,70.572739,33.0,1.0206773,81.401527,0.0,3.0,37.801331,10.0,89.686188,54.0,39.0,6.0,77.697189,6.7548876,46.382717,-0.003007504,52.0,6.0,6.0,12.0,0.001795669,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,3.0,11.0,0.0,0.0,5.0,0.0,-6.11
4.9400001,-8.8203001,2.8898699,-0.36752352,-0.83918202,15.808495,5.7762046,-0.21767119,5.7765503,0.092666239,-0.53578496,0.79513532,370.5697,-0.31240979,-0.4734318,-7.8006902,9.3325148,0.0,0.57927448,2.080765,0.14410675,12.455299,0.44356149,0.14493866,1.4780469,0.023665244,3.0051882,-1.1662743,566.93018,-2.8762834,202.65158,-0.48761404,0.045803845,2.716934,13.608256,62.657486,14.742526,32.320816,2.7517164,18.938362,12.670632,3.7802708,-0.32084051,0.39744279,0.081635967,21.0,3.5522981,3.2682331,11.548249,168.49734,0.1081449,-2.7229836,15.103083,26.90049,3.3632445,17.66799,40.197308,51.765594,271.85153,0.21090311,0.78909689,151.52428,-2.4682086,19.86466,-3.3632445,113.21043,31.633854,0.3888889,32.530888,37.291901,3.3229065,14.473063,80.126831,0.74691641,33.825527,20.82876,0.25308356,97.42823,0.18518518,0.18518518,9650.0,299.50531,3.0,122.19517,22.0741,726.95996,181.82901,2.0,523.05853,0.63636363,104.0,28.0,81.401527,0.24202083,27.877586,49.992279,177.25,77.697189,20.358253,143.17329,114.0,26.739758,62.0,18.439579,11.195508,104.13183,260.0,116.0,718.45447,38.860714,24.368896,84.0,10.0,167.06511,718.45447,536.62543,117.69875,14.0,20.110783,7.0,18.0,6.0,835.6615,718.45447,0.0,70.572739,33.0,1.0206779,81.401527,0.0,3.0,37.801331,10.0,89.686188,54.0,39.0,6.0,77.697189,6.7548876,46.382717,-0.003007597,52.0,6.0,6.0,12.0,0.001795725,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,3.0,11.0,0.0,0.0,5.0,0.0,-6.12
4.9400001,-8.8203001,2.8898699,-0.35880631,-0.84039122,15.808495,5.7784615,-0.21784224,5.7787905,0.092676349,-0.53558439,0.79513532,370.5697,-0.30390847,-0.47530657,-7.8014498,9.3325148,0.0,0.58285028,2.0867555,0.14680316,12.455561,0.4415786,0.14493866,1.4780469,0.02023541,3.0085404,-1.1664981,566.93018,-2.8792241,202.65158,-0.49007797,0.043855675,2.7158818,13.608256,62.657486,14.742526,32.320816,2.7548184,18.938362,12.670632,3.7744868,-0.32114303,0.38937762,0.081529588,21.0,3.5506239,3.2650619,11.548249,168.49734,0.1081449,-2.7127059,15.116567,26.891817,3.3633904,17.66799,40.197308,51.765594,271.85153,0.21090311,0.78909689,151.52428,-2.4592972,19.86466,-3.3633904,113.21043,31.633854,0.3888889,32.530888,37.291901,3.3205192,14.473063,80.126831,0.74691641,33.825527,20.82876,0.25308356,97.42823,0.18518518,0.18518518,9630.0,299.50531,3.0,122.19517,22.0741,726.95996,181.82901,2.0,523.05853,0.63636363,104.0,28.0,81.401527,0.24202083,27.877586,49.992279,177.25,77.697189,20.358253,143.17329,114.0,26.739758,62.0,18.439579,11.196175,104.13183,260.0,116.0,718.45447,38.860714,24.368896,84.0,10.0,167.06511,718.45447,536.62543,117.69875,14.0,20.110783,7.0,18.0,6.0,835.6615,718.45447,0.0,70.572739,33.0,1.0206338,81.401527,0.0,3.0,37.801331,10.0,89.686188,54.0,39.0,6.0,77.697189,6.7548876,46.382717,-0.003000145,52.0,6.0,6.0,12.0,0.001791269,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,3.0,11.0,0.0,0.0,5.0,0.0,-5.89
5.1370001,-8.7143097,3.23207,-0.36744049,-0.83930945,15.808495,6.3162036,-0.21689363,6.3165488,0.090432346,-0.53593266,0.78959352,370.5697,-0.31043905,-0.46108758,-8.1990976,9.3327312,0.0,0.56275046,2.1221468,0.13765125,12.477889,0.43189821,0.13185085,1.4683273,0.019455239,3.0061214,-1.1662313,600.82965,-2.8699033,202.65158,-0.47653648,0.042893041,2.7189193,13.608256,96.556946,14.742526,32.320816,2.7524817,19.328705,12.901175,3.7726858,-0.30990374,0.38675478,0.079667769,21.0,3.592653,3.3121774,11.306778,171.7943,0.10405808,-2.7320607,16.589384,25.893,3.4463248,17.873632,40.197308,84.662781,271.85153,0.19532248,0.80467749,145.84171,-2.4758353,20.327391,-3.4463248,113.21043,34.758167,0.3888889,33.478104,38.25536,3.3634553,14.105903,83.633247,0.76409107,33.825527,20.82876,0.23590893,79.41748,0.18181819,0.18181819,10009.0,332.4025,3.0,125.28875,22.23077,740.987,176.14644,2.0,556.95801,0.63636363,107.0,28.0,81.401527,0.23842676,28.877586,49.992279,168.46001,77.697189,20.812668,143.17329,117.0,27.739758,64.0,18.439579,11.252588,98.449257,266.0,119.0,746.67133,39.730957,24.796417,88.0,10.0,167.06511,746.67133,570.5249,112.01617,14.0,20.56572,7.0,18.0,6.0,856.73828,746.67133,0.0,70.572739,34.0,1.0206773,81.401527,0.0,3.0,40.925644,10.0,71.675438,55.0,40.0,6.0,77.697189,6.7813597,47.375866,-0.0030075,53.0,6.0,6.0,11.0,0.001795667,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,4.0,11.0,0.0,0.0,6.0,0.0,-6.02
5.1370001,-8.7143097,3.23207,-0.35864949,-0.84039426,15.808495,6.3199859,-0.21551289,6.3203149,0.09044186,-0.53573561,0.78959352,370.5697,-0.30360502,-0.45969206,-8.2005329,9.3327322,0.0,0.56303149,2.1270418,0.1377418,12.478225,0.43199068,0.13185085,1.4683273,0.019105632,3.0091615,-1.1661499,600.82965,-2.8723178,202.65158,-0.47545156,0.042950295,2.7166679,13.608256,96.556946,14.742526,32.320816,2.755326,19.328705,12.901175,3.7666883,-0.30974722,0.38641202,0.07956364,21.0,3.5887268,3.3064103,11.306778,171.7943,0.10405808,-2.7229962,16.607298,25.878603,3.4464877,17.873632,40.197308,84.662781,271.85153,0.19532248,0.80467749,145.84171,-2.4679489,20.327391,-3.4464877,113.21043,34.758167,0.3888889,33.478104,38.25536,3.3588836,14.105903,83.633247,0.76409107,33.825527,20.82876,0.23590893,79.41748,0.18181819,0.18181819,9992.0,332.4025,3.0,125.28875,22.23077,740.987,176.14644,2.0,556.95801,0.63636363,107.0,28.0,81.401527,0.23842676,28.877586,49.992279,168.46001,77.697189,20.812668,143.17329,117.0,27.739758,64.0,18.439579,11.253344,98.449257,266.0,119.0,746.67133,39.730957,24.796417,88.0,10.0,167.06511,746.67133,570.5249,112.01617,14.0,20.56572,7.0,18.0,6.0,856.73828,746.67133,0.0,70.572739,34.0,1.0206331,81.401527,0.0,3.0,40.925644,10.0,71.675438,55.0,40.0,6.0,77.697189,6.7813597,47.375866,-0.003000042,53.0,6.0,6.0,11.0,0.001791207,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,4.0,11.0,0.0,0.0,6.0,0.0,-5.82
5.1370001,-8.7143097,3.23207,-0.35862377,-0.84041947,15.808495,6.3199501,-0.21588673,6.3202791,0.09044186,-0.53579479,0.78959352,370.5697,-0.30353358,-0.46152717,-8.2005186,9.3327322,0.0,0.56364185,2.1239085,0.13838093,12.478223,0.43242347,0.13185085,1.4683273,0.019108133,3.0096843,-1.166155,600.82965,-2.8725975,202.65158,-0.47597057,0.043488272,2.717972,13.608256,96.556946,14.742526,32.320816,2.7558115,19.328705,12.901175,3.772558,-0.31010997,0.38646603,0.07956364,21.0,3.58883,3.3066728,11.306778,171.7943,0.10405808,-2.7236719,16.607124,25.878738,3.4464877,17.873632,40.197308,84.662781,271.85153,0.19532248,0.80467749,145.84171,-2.4686189,20.327391,-3.4464877,113.21043,34.758167,0.3888889,33.478104,38.25536,3.3591197,14.105903,83.633247,0.76409107,33.825527,20.82876,0.23590893,79.41748,0.18181819,0.18181819,10005.0,332.4025,3.0,125.28875,22.23077,740.987,176.14644,2.0,556.95801,0.63636363,107.0,28.0,81.401527,0.23842676,28.877586,49.992279,168.46001,77.697189,20.812668,143.17329,117.0,27.739758,64.0,18.439579,11.252579,98.449257,266.0,119.0,746.67133,39.730957,24.796417,88.0,10.0,167.06511,746.67133,570.5249,112.01617,14.0,20.56572,7.0,18.0,6.0,856.73828,746.67133,0.0,70.572739,34.0,1.0206338,81.401527,0.0,3.0,40.925644,10.0,71.675438,55.0,40.0,6.0,77.697189,6.7813597,47.375866,-0.003000146,53.0,6.0,6.0,11.0,0.00179127,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,4.0,11.0,0.0,0.0,6.0,0.0,-5.88
5.3340001,-8.6083202,3.57427,-0.3578617,-0.84046239,15.808495,6.8598905,-0.20838208,6.8602195,0.088313013,-0.53594488,0.78431785,370.5697,-0.30237678,-0.43912184,-8.5989008,9.3329477,0.0,0.54008973,2.1647811,0.1279964,12.500811,0.41852248,0.1197162,1.4589664,0.018272303,3.0105252,-1.1650271,634.72913,-2.8658757,202.65158,-0.45936254,0.041448314,2.7197008,13.608256,130.45641,14.742526,32.320816,2.7565064,19.719049,13.132648,3.7649143,-0.29497853,0.38036171,0.077219523,21.0,3.627713,3.3489587,11.103734,175.07597,0.10026889,-2.7327073,18.093258,24.871464,3.5295677,18.081635,40.197308,117.55997,271.85153,0.18087657,0.81912345,140.15913,-2.4762423,20.790119,-3.5295677,113.21043,37.882481,0.3888889,34.425316,39.22007,3.3982344,13.7904,87.139664,0.78001493,33.825527,20.82876,0.2199851,61.406727,0.17857143,0.17857143,10372.0,365.29968,3.0,128.38234,22.3925,755.01398,170.46387,2.0,590.85742,0.63636363,110.0,28.0,81.401527,0.23494832,29.877586,49.992279,159.67,77.697189,21.267082,143.17329,120.0,28.739758,66.0,18.439579,11.308639,92.766678,272.0,122.0,774.88824,40.6012,25.223938,92.0,10.0,167.06511,774.88824,604.42438,106.3336,14.0,21.020418,7.0,18.0,6.0,877.815,774.88824,0.0,70.572739,35.0,1.0206331,81.401527,0.0,3.0,44.049957,10.0,53.664684,56.0,41.0,6.0,77.697189,6.8073549,48.369259,-0.003000036,54.0,6.0,6.0,10.0,0.001791204,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,3.0,11.0,0.0,0.0,5.0,0.0,-6.24
5.1370001,-8.7143097,3.23207,-0.36713699,-0.83934492,15.808495,6.3172956,-0.2155181,6.3176355,0.090432316,-0.53576458,0.78959352,370.5697,-0.31146187,-0.46030846,-8.1995106,9.3327312,0.0,0.56363153,2.1273618,0.13711824,12.477974,0.43304425,0.13185085,1.4683273,0.019467426,3.0057549,-1.1662594,600.82965,-2.8708169,202.65158,-0.47525889,0.043242972,2.7165568,13.608256,96.556946,14.742526,32.320816,2.7521181,19.328705,12.901175,3.7667177,-0.31028131,0.38707954,0.079567373,21.0,3.591105,3.3097324,11.306778,171.7943,0.10405808,-2.7284334,16.595089,25.888859,3.446326,17.873632,40.197308,84.662781,271.85153,0.19532248,0.80467749,145.84171,-2.4724531,20.327391,-3.446326,113.21043,34.758167,0.3888889,33.478104,38.25536,3.3614657,14.105903,83.633247,0.76409107,33.825527,20.82876,0.23590893,79.41748,0.18181819,0.18181819,9990.0,332.4025,3.0,125.28875,22.23077,740.987,176.14644,2.0,556.95801,0.63636363,107.0,28.0,81.401527,0.23842676,28.877586,49.992279,168.46001,77.697189,20.812668,143.17329,117.0,27.739758,64.0,18.439579,11.253336,98.449257,266.0,119.0,746.67133,39.730957,24.796417,88.0,10.0,167.06511,746.67133,570.5249,112.01617,14.0,20.56572,7.0,18.0,6.0,856.73828,746.67133,0.0,70.572739,34.0,1.0206616,81.401527,0.0,3.0,40.925644,10.0,71.675438,55.0,40.0,6.0,77.697189,6.7813597,47.375866,-0.003004852,53.0,6.0,6.0,11.0,0.001794083,7.0,3.0,0.0,13.0,2.0,0.0,13.566921,4.0,11.0,0.0,0.0,6.0,0.0,-5.42
